activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL1918240,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@@H]1C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915393,=,=,Survival,%,93.1,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,93.1,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@@H]1C(=O)O,NFCHLPWQABZFAZ-GFCCVEGCSA-N,-0.53171961371481,NFCHLPWQABZFAZ,no_wikidata_match
,CHEMBL1918239,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@@H]1C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915393,=,=,Inhibition,%,5.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,5.0,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@@H]1C(=O)O,NFCHLPWQABZFAZ-GFCCVEGCSA-N,-0.53171961371481,NFCHLPWQABZFAZ,no_wikidata_match
,CHEMBL1918240,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915390,=,=,Survival,%,94.2,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,94.2,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,NFCHLPWQABZFAZ-LBPRGKRZSA-N,-0.53171961371481,NFCHLPWQABZFAZ,no_wikidata_match
,CHEMBL1918239,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915390,=,=,Inhibition,%,6.4,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,6.4,CS(=O)(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,NFCHLPWQABZFAZ-LBPRGKRZSA-N,-0.53171961371481,NFCHLPWQABZFAZ,no_wikidata_match
,CHEMBL1664436,Cc1occ(O)c(=O)c1C(=O)O,,CHEMBL1649420,J Med Chem,CHEMBL1650617,=,=,Inhibition,%,17.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,17.0,Cc1occ(O)c(=O)c1C(=O)O,NFPVFWUVBGEVHR-UHFFFAOYSA-N,0.8288514408289668,NFPVFWUVBGEVHR,no_wikidata_match
,CHEMBL700494,CCCC/N=C(\N)NCCC.Cl,Outside typical range,CHEMBL1132848,Bioorg Med Chem Lett,CHEMBL545486,=,=,Ki,nM,780000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,780.0,CCCC/N=C(\N)NCCC.Cl,NGUFRJWNJKPDGV-UHFFFAOYSA-N,-0.18509329457160842,NGUFRJWNJKPDGV,no_wikidata_match
,CHEMBL1285558,CN(C)CCN[C@H]1CNC[C@@H]1Cc1cccc(N)n1.Cl,,CHEMBL1275378,J Med Chem,CHEMBL1277053,=,=,Ki,nM,15680.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,15.68,CN(C)CCN[C@H]1CNC[C@@H]1Cc1cccc(N)n1.Cl,NGZRQONAXLLNDU-JZKFLRDJSA-N,-0.5802463383099349,NGZRQONAXLLNDU,no_wikidata_match
,CHEMBL993939,CN(C)CCN[C@@H]1CNC[C@@H]1Cc1cccc(N)n1.Cl,,CHEMBL1143351,J Med Chem,CHEMBL521254,=,=,Ki,nM,195000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,195.0,CN(C)CCN[C@@H]1CNC[C@@H]1Cc1cccc(N)n1.Cl,NGZRQONAXLLNDU-STEACBGWSA-N,-0.5802463383099349,NGZRQONAXLLNDU,no_wikidata_match
,CHEMBL1767575,Cc1cc(N)nc(CCc2cccc(CCc3cc(C)cc(N)n3)n2)c1,,CHEMBL1764947,J Med Chem,CHEMBL1615290,=,=,Ki,nM,4750.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,4750.0,Cc1cc(N)nc(CCc2cccc(CCc3cc(C)cc(N)n3)n2)c1,NHAXZADCONDMKK-UHFFFAOYSA-N,-0.3450206609147154,NHAXZADCONDMKK,http://www.wikidata.org/entity/Q27467541
,CHEMBL1056359,COc1ccc(C(=O)C2CN=C3C=CC=CN3C2)cc1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL555340,=,=,Activity,%,100.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,100.0,COc1ccc(C(=O)C2CN=C3C=CC=CN3C2)cc1.[O-][Cl+3]([O-])([O-])O,NHQJWOAWPQUCFT-UHFFFAOYSA-N,-0.27377400848623606,NHQJWOAWPQUCFT,no_wikidata_match
,CHEMBL1831741,O=c1cc(-c2ccccc2)oc2c(-c3ccoc3)c(O)cc(O)c12,,CHEMBL1828608,Eur J Med Chem,CHEMBL1828941,=,=,Inhibition,%,8.3,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,8.3,O=c1cc(-c2ccccc2)oc2c(-c3ccoc3)c(O)cc(O)c12,NHXWORJHSXSXFU-UHFFFAOYSA-N,1.2069688531736875,NHXWORJHSXSXFU,no_wikidata_match
,CHEMBL699692,COc1ccc(/C=C/C(=O)c2ccccc2C(F)(F)F)c(OC)c1,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL60650,=,=,Inhibition,%,77.5,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,77.5,COc1ccc(/C=C/C(=O)c2ccccc2C(F)(F)F)c(OC)c1,NIBGUYJNZFITBL-CSKARUKUSA-N,-0.5127158049430541,NIBGUYJNZFITBL,no_wikidata_match
,CHEMBL699684,COc1ccc(/C=C/C(=O)c2ccccc2C(F)(F)F)c(OC)c1,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL60650,=,=,IC50,nM,840.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.84,COc1ccc(/C=C/C(=O)c2ccccc2C(F)(F)F)c(OC)c1,NIBGUYJNZFITBL-CSKARUKUSA-N,-0.5127158049430541,NIBGUYJNZFITBL,no_wikidata_match
,CHEMBL1176360,O=S(=O)([O-])Oc1cc(/C=C/c2ccc(O)cc2)cc(OS(=O)(=O)[O-])c1.[K+].[K+],,CHEMBL1177719,J Med Chem,CHEMBL1173684,=,=,Inhibition,%,4.8,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,4.8,O=S(=O)([O-])Oc1cc(/C=C/c2ccc(O)cc2)cc(OS(=O)(=O)[O-])c1.[K+].[K+],NIXPDVWCOUOPGX-SEPHDYHBSA-L,0.1338204194755889,NIXPDVWCOUOPGX,no_wikidata_match
,CHEMBL1664436,Cc1ccc(C(=O)O)c(O)c1,,CHEMBL1649420,J Med Chem,CHEMBL1650625,=,=,Inhibition,%,15.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,15.0,Cc1ccc(C(=O)O)c(O)c1,NJESAXZANHETJV-UHFFFAOYSA-N,0.04034220278321818,NJESAXZANHETJV,http://www.wikidata.org/entity/Q15634118
,CHEMBL4052047,CNCc1cc(OCc2ccc3c(C)cc(N)nc3c2)ccc1Cl,,CHEMBL4049447,J Med Chem,CHEMBL4066044,=,=,Ki,nM,7440.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,7.44,CNCc1cc(OCc2ccc3c(C)cc(N)nc3c2)ccc1Cl,NJRPPUQVWVTRFJ-UHFFFAOYSA-N,-0.7143140609965332,NJRPPUQVWVTRFJ,no_wikidata_match
,CHEMBL3047051,O=C1c2ccccc2C(=O)N1c1ccc(-c2ccccc2)cc1,,CHEMBL3045031,Med Chem Res,CHEMBL2237490,=,=,Inhibition,%,84.6,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,84.6,O=C1c2ccccc2C(=O)N1c1ccc(-c2ccccc2)cc1,NJTCXXFLSXRCRT-UHFFFAOYSA-N,-0.7958175704936955,NJTCXXFLSXRCRT,http://www.wikidata.org/entity/Q83035787
,CHEMBL4052047,CNCc1cc(C#N)cc(OCc2ccc3c(C)cc(N)nc3c2)c1,,CHEMBL4049447,J Med Chem,CHEMBL4079543,=,=,Ki,nM,6700.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,6.7,CNCc1cc(C#N)cc(OCc2ccc3c(C)cc(N)nc3c2)c1,NLOWGCVMDAJXMN-UHFFFAOYSA-N,-0.8285894338656961,NLOWGCVMDAJXMN,no_wikidata_match
,CHEMBL4346017,CNCc1cc(C#N)cc(OCc2ccc3c(C)cc(N)nc3c2)c1,,CHEMBL4342518,J Med Chem,CHEMBL4079543,=,=,Ki,nM,6700.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,6.7,CNCc1cc(C#N)cc(OCc2ccc3c(C)cc(N)nc3c2)c1,NLOWGCVMDAJXMN-UHFFFAOYSA-N,-0.8285894338656961,NLOWGCVMDAJXMN,no_wikidata_match
,CHEMBL3858690,CSC(=N)N.O=S(=O)(O)O,,CHEMBL3856242,Bioorg Med Chem Lett,CHEMBL1256354,=,=,IC50,nM,1800.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,1.8,CSC(=N)N.O=S(=O)(O)O,NNBBQNFHCVVQHZ-UHFFFAOYSA-N,-0.14160946880172,NNBBQNFHCVVQHZ,http://www.wikidata.org/entity/Q82908255
,CHEMBL1918240,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915161,=,=,Survival,%,99.8,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,99.8,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,NNTYPSPSESLDDC-INIZCTEOSA-N,-0.2032504325464476,NNTYPSPSESLDDC,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915161,=,=,Inhibition,%,23.5,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,23.5,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,NNTYPSPSESLDDC-INIZCTEOSA-N,-0.2032504325464476,NNTYPSPSESLDDC,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915164,=,=,Survival,%,124.5,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,124.5,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,NNTYPSPSESLDDC-MRXNPFEDSA-N,-0.2032504325464476,NNTYPSPSESLDDC,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915164,=,=,Inhibition,%,5.6,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,5.6,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1CC1CC1,NNTYPSPSESLDDC-MRXNPFEDSA-N,-0.2032504325464476,NNTYPSPSESLDDC,no_wikidata_match
,CHEMBL700497,N/C(=N\CCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1)N[N+](=O)[O-].O=C(O)C(F)(F)F,,CHEMBL1130132,J Med Chem,CHEMBL1202112,=,=,Ki,nM,18000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,18.0,N/C(=N\CCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1)N[N+](=O)[O-].O=C(O)C(F)(F)F,NNUVMFUUKHHBJO-HLRBRJAUSA-N,0.02690324906805504,NNUVMFUUKHHBJO,no_wikidata_match
,CHEMBL1104147,Cc1cc(N)nc(CC2CNCC2OCCNCC(F)c2cccc(F)c2)c1,,CHEMBL1154816,Bioorg Med Chem Lett,CHEMBL1086858,=,=,Ki,nM,13000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,13.0,Cc1cc(N)nc(CC2CNCC2OCCNCC(F)c2cccc(F)c2)c1,NOLWAWWUERSXHH-UHFFFAOYSA-N,-0.5632186104955215,NOLWAWWUERSXHH,no_wikidata_match
,CHEMBL1826310,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNCC(F)c2cccc(F)c2)c1,,CHEMBL1821707,J Med Chem,CHEMBL1824857,=,=,Ki,nM,26000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,26.0,Cc1cc(N)nc(C[C@@H]2CNC[C@@H]2OCCNCC(F)c2cccc(F)c2)c1,NOLWAWWUERSXHH-VBHUFULTSA-N,-0.5632186104955215,NOLWAWWUERSXHH,no_wikidata_match
,CHEMBL4052047,CNCc1cc(OCc2ccc3c(C)cc(N)nc3c2)cc(C#N)c1F.Cl.Cl,,CHEMBL4049447,J Med Chem,CHEMBL4078757,=,=,Ki,nM,3350.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,3.35,CNCc1cc(OCc2ccc3c(C)cc(N)nc3c2)cc(C#N)c1F.Cl.Cl,NPBJYBQOEVKYGV-UHFFFAOYSA-N,-0.7009291816817071,NPBJYBQOEVKYGV,no_wikidata_match
,CHEMBL2045194,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1OC,,CHEMBL2040708,Eur J Med Chem,CHEMBL2043072,=,=,IC50,nM,7900.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,7.9,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1OC,NPDBZFZFFJSOFA-VMPITWQZSA-N,1.4801922876408933,NPDBZFZFFJSOFA,http://www.wikidata.org/entity/Q76506618
,CHEMBL921238,Cl.N=C(NCCCCCC(=O)N[C@@H]1CN[C@H](C(=O)Nc2ccc(Cl)cc2)C1)N[N+](=O)[O-],,CHEMBL1143872,Bioorg Med Chem,CHEMBL536316,=,=,IC50,nM,80000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,80.0,Cl.N=C(NCCCCCC(=O)N[C@@H]1CN[C@H](C(=O)Nc2ccc(Cl)cc2)C1)N[N+](=O)[O-],NRBUDSRLIXBLKI-YYLIZZNMSA-N,-0.8486717176866455,NRBUDSRLIXBLKI,no_wikidata_match
,CHEMBL1664436,Cc1cc(=O)c(O)c(CO)o1,,CHEMBL1649420,J Med Chem,CHEMBL450431,=,=,Inhibition,%,9.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,9.0,Cc1cc(=O)c(O)c(CO)o1,NRHSKONRJVZHAX-UHFFFAOYSA-N,1.2968711781985638,NRHSKONRJVZHAX,no_wikidata_match
,CHEMBL3266757,Cc1ccnc(CCc2cccc([C@@H](N)Cc3cc(C)cc(N)n3)c2)c1,,CHEMBL3259595,J Med Chem,CHEMBL3262020,>,>,Ki,nM,100000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,100000.0,Cc1ccnc(CCc2cccc([C@@H](N)Cc3cc(C)cc(N)n3)c2)c1,NRRPWROZZNIOKD-NRFANRHFSA-N,-0.3288963658483308,NRRPWROZZNIOKD,http://www.wikidata.org/entity/Q27465261
,CHEMBL3266757,Cc1ccnc(CCc2cccc([C@H](N)Cc3cc(C)cc(N)n3)c2)c1,,CHEMBL3259595,J Med Chem,CHEMBL3262021,>,>,Ki,nM,100000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,100000.0,Cc1ccnc(CCc2cccc([C@H](N)Cc3cc(C)cc(N)n3)c2)c1,NRRPWROZZNIOKD-OAQYLSRUSA-N,-0.3288963658483308,NRRPWROZZNIOKD,no_wikidata_match
,CHEMBL993939,Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(C(F)(F)F)cc2)c1.Cl,,CHEMBL1143351,J Med Chem,CHEMBL480255,=,=,Ki,nM,14100.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,14.1,Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(C(F)(F)F)cc2)c1.Cl,NSTQDRFLKOFZFU-ZKKBRJJYSA-N,-0.59151654633073,NSTQDRFLKOFZFU,no_wikidata_match
,CHEMBL754799,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1126597,J Med Chem,CHEMBL312870,=,=,kinact,min-1,0.08,CHEMBL3464,"Nitric oxide synthase, inducible",kinact,min-1,0.08,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q6823955
,CHEMBL754799,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1126597,J Med Chem,CHEMBL312870,=,=,kinact,min-1,0.08,CHEMBL3464,"Nitric oxide synthase, inducible",kinact,min-1,0.08,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q108028577
,CHEMBL700498,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1130243,J Med Chem,CHEMBL312870,=,=,Ki,nM,14000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,14000.0,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q6823955
,CHEMBL700498,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1130243,J Med Chem,CHEMBL312870,=,=,Ki,nM,14000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,14000.0,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q108028577
,CHEMBL699687,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1127403,J Med Chem,CHEMBL312870,=,=,IC50,nM,8300.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,8.3,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q6823955
,CHEMBL699687,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1127403,J Med Chem,CHEMBL312870,=,=,IC50,nM,8300.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,8.3,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q108028577
,CHEMBL702888,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1131579,J Med Chem,CHEMBL256147,=,=,IC50,nM,25000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,25.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL702887,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1139446,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,19000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,19.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL702717,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1129234,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,25000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,25.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL1004289,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1151246,J Nat Prod,CHEMBL256147,=,=,IC50,nM,13000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,13.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL1918241,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL256147,=,=,IC50,nM,22100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,22.1,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL2213350,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL2203005,Bioorg Med Chem,CHEMBL256147,=,=,IC50,nM,19700.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,19.7,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL3599211,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL3596194,Bioorg Med Chem,CHEMBL256147,=,=,IC50,nM,2300.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,2.3,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL1918240,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915168,=,=,Survival,%,68.9,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,68.9,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,NUCOWQPFXTVMOO-FQEVSTJZSA-N,-0.5893417357260179,NUCOWQPFXTVMOO,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915168,=,=,Inhibition,%,48.2,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,48.2,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,NUCOWQPFXTVMOO-FQEVSTJZSA-N,-0.5893417357260179,NUCOWQPFXTVMOO,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915172,=,=,Survival,%,66.1,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,66.1,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,NUCOWQPFXTVMOO-HXUWFJFHSA-N,-0.5893417357260179,NUCOWQPFXTVMOO,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915172,=,=,IC50,nM,11000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,11.0,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,NUCOWQPFXTVMOO-HXUWFJFHSA-N,-0.5893417357260179,NUCOWQPFXTVMOO,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915172,=,=,Inhibition,%,66.2,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,66.2,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NCCc1ccccc1,NUCOWQPFXTVMOO-HXUWFJFHSA-N,-0.5893417357260179,NUCOWQPFXTVMOO,no_wikidata_match
,CHEMBL3110714,Cc1cc(N)nc(COC[C@H]2C[C@H](OCc3cc(C)cc(N)n3)CN2)c1,,CHEMBL3108683,ACS Med Chem Lett,CHEMBL3109188,=,=,Ki,nM,2866.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,2866.0,Cc1cc(N)nc(COC[C@H]2C[C@H](OCc3cc(C)cc(N)n3)CN2)c1,NUKSCYDKRQJOFO-PBHICJAKSA-N,-0.008630319078138425,NUKSCYDKRQJOFO,http://www.wikidata.org/entity/Q27464659
,CHEMBL3110714,Cc1cc(N)nc(COC[C@H]2C[C@@H](OCc3cc(C)cc(N)n3)CN2)c1,,CHEMBL3108683,ACS Med Chem Lett,CHEMBL3109187,=,=,Ki,nM,5588.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,5588.0,Cc1cc(N)nc(COC[C@H]2C[C@@H](OCc3cc(C)cc(N)n3)CN2)c1,NUKSCYDKRQJOFO-RHSMWYFYSA-N,-0.008630319078138425,NUKSCYDKRQJOFO,no_wikidata_match
,CHEMBL3110714,Cc1cc(N)nc(COC[C@@H]2C[C@@H](OCc3cc(C)cc(N)n3)CN2)c1,,CHEMBL3108683,ACS Med Chem Lett,CHEMBL3109186,=,=,Ki,nM,2271.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,2271.0,Cc1cc(N)nc(COC[C@@H]2C[C@@H](OCc3cc(C)cc(N)n3)CN2)c1,NUKSCYDKRQJOFO-WMLDXEAASA-N,-0.008630319078138425,NUKSCYDKRQJOFO,http://www.wikidata.org/entity/Q27464739
,CHEMBL3110714,Cc1cc(N)nc(COC[C@@H]2C[C@H](OCc3cc(C)cc(N)n3)CN2)c1,,CHEMBL3108683,ACS Med Chem Lett,CHEMBL3109189,=,=,Ki,nM,1902.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,1902.0,Cc1cc(N)nc(COC[C@@H]2C[C@H](OCc3cc(C)cc(N)n3)CN2)c1,NUKSCYDKRQJOFO-YOEHRIQHSA-N,-0.008630319078138425,NUKSCYDKRQJOFO,no_wikidata_match
,CHEMBL4153940,CC[C@H](C)[C@H](N)C(=O)NCc1cccc(CNC(C)=N)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4171271,=,=,IC50,nM,170.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.17,CC[C@H](C)[C@H](N)C(=O)NCc1cccc(CNC(C)=N)c1.Cl.Cl,NWMLEMJFYAXYSX-TYKVKQJJSA-N,-0.006076347915947814,NWMLEMJFYAXYSX,no_wikidata_match
,CHEMBL3599211,O=c1oc2ccccc2n1CCCCCCN1CCN(CCCn2c(=O)oc3ccccc32)CC1,,CHEMBL3596194,Bioorg Med Chem,CHEMBL3597259,=,=,IC50,nM,4500.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.5,O=c1oc2ccccc2n1CCCCCCN1CCN(CCCn2c(=O)oc3ccccc32)CC1,NWVFZRDTVIKKRV-UHFFFAOYSA-N,-0.8303500342904858,NWVFZRDTVIKKRV,no_wikidata_match
