activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL1020502,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-],,CHEMBL1139258,Bioorg Med Chem,CHEMBL227744,=,=,Inhibition,%,91.0,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,91.0,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-],MRAUNPAHJZDYCK-BYPYZUCNSA-N,0.6233324074124401,MRAUNPAHJZDYCK,http://www.wikidata.org/entity/Q7041453
,CHEMBL1056358,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-],,CHEMBL1152488,Eur J Med Chem,CHEMBL227744,=,=,Activity,%,48.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,48.0,N=C(NCCC[C@H](N)C(=O)O)N[N+](=O)[O-],MRAUNPAHJZDYCK-BYPYZUCNSA-N,0.6233324074124401,MRAUNPAHJZDYCK,http://www.wikidata.org/entity/Q7041453
,CHEMBL2037692,CCN[C@H]1CCC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1.Cl,,CHEMBL2034871,J Med Chem,CHEMBL2036275,=,=,IC50,nM,19200.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,19.2,CCN[C@H]1CCC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1.Cl,MRZYSDFMLQKBFH-LIOBNPLQSA-N,-0.720461046640622,MRZYSDFMLQKBFH,no_wikidata_match
,CHEMBL2037692,CCN[C@H]1CCC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1.Cl,,CHEMBL2034871,J Med Chem,CHEMBL2036276,=,=,IC50,nM,54200.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,54.2,CCN[C@H]1CCC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1.Cl,MRZYSDFMLQKBFH-YYLIZZNMSA-N,-0.720461046640622,MRZYSDFMLQKBFH,no_wikidata_match
,CHEMBL665580,NC1=NC(C2CC2)Cc2ccsc21,,CHEMBL1134021,Bioorg Med Chem Lett,CHEMBL8365,=,=,IC50,nM,51.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.051,NC1=NC(C2CC2)Cc2ccsc21,MSFKVTUZXYQWQW-UHFFFAOYSA-N,-0.34312179123690767,MSFKVTUZXYQWQW,no_wikidata_match
,CHEMBL3881542,C[C@H](CNC(=N)N)SC[C@](C)(N)C(=O)O.Cl.Cl,,CHEMBL3881523,Unknown journal,CHEMBL3951128,=,=,IC50,nM,74000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,74.0,C[C@H](CNC(=N)N)SC[C@](C)(N)C(=O)O.Cl.Cl,MTMKULHADXAYBJ-OYGJOVNFSA-N,0.17722799286231178,MTMKULHADXAYBJ,no_wikidata_match
,CHEMBL3881542,C[C@@H](CNC(=N)N)SC[C@](C)(N)C(=O)O.Cl.Cl,Outside typical range,CHEMBL3881523,Unknown journal,CHEMBL3953808,=,=,IC50,nM,197000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,197.0,C[C@@H](CNC(=N)N)SC[C@](C)(N)C(=O)O.Cl.Cl,MTMKULHADXAYBJ-TZPPCYDQSA-N,0.17722799286231178,MTMKULHADXAYBJ,no_wikidata_match
,CHEMBL829346,CC[C@H]1SC(N)=N[C@@H]1C,,CHEMBL1142001,Bioorg Med Chem Lett,CHEMBL2096770,=,=,IC50,nM,6.6,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,6.6,CC[C@H]1SC(N)=N[C@@H]1C,MTUOPCIQNKMFGO-RFZPGFLSSA-N,0.059646949928844416,MTUOPCIQNKMFGO,no_wikidata_match
,CHEMBL3801319,CCCNC(=S)NCCC(O)c1ccccc1N,Outside typical range,CHEMBL3797128,Medchemcomm,CHEMBL3799119,=,=,IC50,nM,880000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,mM,0.88,CCCNC(=S)NCCC(O)c1ccccc1N,MVGOTKBPSNABFL-UHFFFAOYSA-N,-0.8171609548001386,MVGOTKBPSNABFL,no_wikidata_match
,CHEMBL3801317,CCCNC(=S)NCCC(O)c1ccccc1N,,CHEMBL3797128,Medchemcomm,CHEMBL3799119,=,=,Inhibition,%,31.1,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,31.1,CCCNC(=S)NCCC(O)c1ccccc1N,MVGOTKBPSNABFL-UHFFFAOYSA-N,-0.8171609548001386,MVGOTKBPSNABFL,no_wikidata_match
,CHEMBL701145,C=CCC1CCCCN=C1N.Cl,,CHEMBL1131333,J Med Chem,CHEMBL543745,=,=,IC50,nM,5800.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,5.8,C=CCC1CCCCN=C1N.Cl,MWTWFHGNUIWLLW-UHFFFAOYSA-N,0.7370105458864081,MWTWFHGNUIWLLW,no_wikidata_match
,CHEMBL701146,NC1=NC(C2CC2)Nc2ccccc21,,CHEMBL1136724,J Med Chem,CHEMBL173920,=,=,IC50,nM,1100.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.1,NC1=NC(C2CC2)Nc2ccccc21,MXQUJZRTIGEIOF-UHFFFAOYSA-N,0.09763220706799285,MXQUJZRTIGEIOF,no_wikidata_match
,CHEMBL700502,NC1=Nc2ccccc2[C@H]2COC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL315966,=,=,IC50,nM,4100.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,4.1,NC1=Nc2ccccc2[C@H]2COC[C@@H]12,MYAOQNACYBVKOD-RKDXNWHRSA-N,0.2563613122350143,MYAOQNACYBVKOD,no_wikidata_match
,CHEMBL702708,CC(=N)Nc1ccc(C(=O)OC(C)(C)C)cc1.Cl,,CHEMBL1131040,J Med Chem,CHEMBL542909,>,>,Ki,nM,50000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,50.0,CC(=N)Nc1ccc(C(=O)OC(C)(C)C)cc1.Cl,MZSKEWTWXRJVNU-UHFFFAOYSA-N,-0.41807063069218325,MZSKEWTWXRJVNU,no_wikidata_match
,CHEMBL1955555,COc1ccc(N)c(C2=NN(C(=O)c3ccccc3)C(C)(C)S2)c1,,CHEMBL1949563,Eur J Med Chem,CHEMBL1951504,=,=,Inhibition,%,0.0,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,0.0,COc1ccc(N)c(C2=NN(C(=O)c3ccccc3)C(C)(C)S2)c1,NABHLNTVFDHRNG-UHFFFAOYSA-N,-0.5735481910387291,NABHLNTVFDHRNG,no_wikidata_match
,CHEMBL750245,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,,CHEMBL1137842,Bioorg Med Chem Lett,CHEMBL292099,=,=,IC50,nM,5700.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,5.7,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,NAIHDBHWQOJVTF-DTWKUNHWSA-N,-0.38850742471046,NAIHDBHWQOJVTF,no_wikidata_match
,CHEMBL701148,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL292099,=,=,IC50,nM,5700.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,5.7,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,NAIHDBHWQOJVTF-DTWKUNHWSA-N,-0.38850742471046,NAIHDBHWQOJVTF,no_wikidata_match
,CHEMBL700502,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL292099,=,=,IC50,nM,5700.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,5.7,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,NAIHDBHWQOJVTF-DTWKUNHWSA-N,-0.38850742471046,NAIHDBHWQOJVTF,no_wikidata_match
,CHEMBL934600,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,,CHEMBL1144726,J Med Chem,CHEMBL292099,=,=,IC50,nM,5700.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,5.7,NC1=Nc2ccc(Cl)cc2[C@H]2CCC[C@@H]12,NAIHDBHWQOJVTF-DTWKUNHWSA-N,-0.38850742471046,NAIHDBHWQOJVTF,no_wikidata_match
,CHEMBL1955555,CC1(C)SC(c2cc(Cl)ccc2N)=NN1C(=O)C1CCCC1,,CHEMBL1949563,Eur J Med Chem,CHEMBL1951511,=,=,Inhibition,%,21.32,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,21.32,CC1(C)SC(c2cc(Cl)ccc2N)=NN1C(=O)C1CCCC1,NANSQSUFSGYHTI-UHFFFAOYSA-N,-0.8187006328269546,NANSQSUFSGYHTI,no_wikidata_match
,CHEMBL1960198,CN1CCC(c2c[nH]c3ccc(NC(=N)c4ccco4)cc23)CC1.Cl.Cl,Outside typical range,CHEMBL1955728,Bioorg Med Chem Lett,CHEMBL3216321,=,=,IC50,nM,107900.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,107.9,CN1CCC(c2c[nH]c3ccc(NC(=N)c4ccco4)cc23)CC1.Cl.Cl,NCSQKCGFJGFXEY-UHFFFAOYSA-N,-0.9077480446458887,NCSQKCGFJGFXEY,no_wikidata_match
,CHEMBL829930,CC(O)C(O)C1CNc2nc(N)nc(N)c2N1,,CHEMBL1140327,J Med Chem,CHEMBL318427,=,=,IC50,nM,1700.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.7,CC(O)C(O)C1CNc2nc(N)nc(N)c2N1,NDSDGUULXHNXGA-UHFFFAOYSA-N,0.8328030110103236,NDSDGUULXHNXGA,no_wikidata_match
,CHEMBL1056358,COc1ccc(COc2ccc(C(=O)C3CN=C4C=C(C)C=CN4C3)cc2)cc1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL551519,=,=,Activity,%,101.0,CHEMBL4481,"Nitric oxide synthase, inducible",Activity,%,101.0,COc1ccc(COc2ccc(C(=O)C3CN=C4C=C(C)C=CN4C3)cc2)cc1.[O-][Cl+3]([O-])([O-])O,NEWXSXBAVSDJGX-UHFFFAOYSA-N,-0.2329109541301736,NEWXSXBAVSDJGX,no_wikidata_match
,CHEMBL2037692,CN(C)C1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl,,CHEMBL2034871,J Med Chem,CHEMBL2036264,=,=,IC50,nM,24000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,24.0,CN(C)C1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl,NFVFEGNKXDEQPE-UHFFFAOYSA-N,-0.8551121490805074,NFVFEGNKXDEQPE,no_wikidata_match
,CHEMBL2401460,Nc1cc(Cl)c(Cl)cc1C1=NN(C(=O)CCc2ccccc2)CC1,,CHEMBL2396629,Bioorg Med Chem,CHEMBL2397617,=,=,Inhibition,%,50.17,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,50.17,Nc1cc(Cl)c(Cl)cc1C1=NN(C(=O)CCc2ccccc2)CC1,NGEALOHVDQEIAD-UHFFFAOYSA-N,-0.8682304757735834,NGEALOHVDQEIAD,no_wikidata_match
,CHEMBL829506,CSC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1139597,Bioorg Med Chem Lett,CHEMBL106516,=,=,IC50,nM,300.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.3,CSC(=N)NCCC[C@H](N)C(=O)O,NGVMVBQRKZPFLB-YFKPBYRVSA-N,0.4928894245315999,NGVMVBQRKZPFLB,http://www.wikidata.org/entity/Q27162670
,CHEMBL878597,N/C1=N/CCCCCCC1,,CHEMBL1129751,J Med Chem,CHEMBL158641,=,=,IC50,nM,9800.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,9.8,N/C1=N/CCCCCCC1,NHHGJWDDKUEZBV-UHFFFAOYSA-N,0.13884322819223,NHHGJWDDKUEZBV,no_wikidata_match
,CHEMBL3801317,CCCCC(=O)NCCC(=O)c1cc(OC)ccc1N,,CHEMBL3797128,Medchemcomm,CHEMBL198486,=,=,Inhibition,%,14.11,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,14.11,CCCCC(=O)NCCC(=O)c1cc(OC)ccc1N,NIHAVLRSGQXMMA-UHFFFAOYSA-N,-0.6129423248231748,NIHAVLRSGQXMMA,no_wikidata_match
,CHEMBL878597,NC1=NCCC1,,CHEMBL1129751,J Med Chem,CHEMBL161318,=,=,IC50,nM,26000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,26.0,NC1=NCCC1,NJBMZYSKLWQXLJ-UHFFFAOYSA-N,0.15429748387721667,NJBMZYSKLWQXLJ,http://www.wikidata.org/entity/Q82367383
,CHEMBL832395,NC1=NCCC1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL161318,=,=,IC50,nM,4100.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,4.1,NC1=NCCC1,NJBMZYSKLWQXLJ-UHFFFAOYSA-N,0.15429748387721667,NJBMZYSKLWQXLJ,http://www.wikidata.org/entity/Q82367383
,CHEMBL4380146,COCCC(=N)NCCCCN,,CHEMBL4376856,J Med Chem,CHEMBL4557528,=,=,Inhibition,%,16.0,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,16.0,COCCC(=N)NCCCCN,NKOLVKHFZABKSR-UHFFFAOYSA-N,0.03433924506030831,NKOLVKHFZABKSR,no_wikidata_match
,CHEMBL700509,Cc1cnc(N)c(C)c1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL61430,=,=,IC50,nM,14600.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,14.6,Cc1cnc(N)c(C)c1,NLDDLJBGRZJASZ-UHFFFAOYSA-N,-0.5891541493203999,NLDDLJBGRZJASZ,http://www.wikidata.org/entity/Q72471822
,CHEMBL832395,CCC1CC(N)=NC1C,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL363477,=,=,IC50,nM,160.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.16,CCC1CC(N)=NC1C,NMCNOZCNKVOIET-UHFFFAOYSA-N,0.6841193042939554,NMCNOZCNKVOIET,no_wikidata_match
,CHEMBL3801317,COc1ccc(N)c(C(=O)CCNC(=O)C2CCCC2)c1,,CHEMBL3797128,Medchemcomm,CHEMBL381464,=,=,Inhibition,%,0.61,CHEMBL4481,"Nitric oxide synthase, inducible",INH,%,0.61,COc1ccc(N)c(C(=O)CCNC(=O)C2CCCC2)c1,NMSXKXYWYUARSV-UHFFFAOYSA-N,-0.8669824777670473,NMSXKXYWYUARSV,no_wikidata_match
,CHEMBL5117108,CNCC#Cc1cc(C)cc(N)n1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5176637,=,=,Ki,nM,3575.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,nM,3575.0,CNCC#Cc1cc(C)cc(N)n1,NNABKXZKYMQGRR-UHFFFAOYSA-N,-0.18488632174243075,NNABKXZKYMQGRR,no_wikidata_match
,CHEMBL665580,C#CC1Cc2sccc2C(N)=N1,,CHEMBL1134021,Bioorg Med Chem Lett,CHEMBL8281,=,=,IC50,nM,110.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.11,C#CC1Cc2sccc2C(N)=N1,NNUPDBFRVPMTCH-UHFFFAOYSA-N,-0.7494180113290666,NNUPDBFRVPMTCH,no_wikidata_match
,CHEMBL700503,CC(=N)NCC[S+]([O-])CCC(N)C(=O)O,,CHEMBL1133154,Bioorg Med Chem Lett,CHEMBL155318,>,>,IC50,nM,100000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,100.0,CC(=N)NCC[S+]([O-])CCC(N)C(=O)O,NNZROOPGKWVHJB-UHFFFAOYSA-N,1.1075648247812535,NNZROOPGKWVHJB,no_wikidata_match
,CHEMBL700504,CC1=CC(N)=NC(C)C1,,CHEMBL1136028,Bioorg Med Chem Lett,CHEMBL74919,=,=,IC50,nM,180.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.18,CC1=CC(N)=NC(C)C1,NOSZXUXUBRDXQE-UHFFFAOYSA-N,1.3119682199342668,NOSZXUXUBRDXQE,no_wikidata_match
,CHEMBL700502,NC1=Nc2cc(F)ccc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL315617,=,=,IC50,nM,1100.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.1,NC1=Nc2cc(F)ccc2[C@H]2CCC[C@@H]12,NSWDXQMWPVCXFH-PSASIEDQSA-N,-0.2902318392145933,NSWDXQMWPVCXFH,no_wikidata_match
,CHEMBL701146,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1136724,J Med Chem,CHEMBL312870,=,=,IC50,nM,340.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.34,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q6823955
,CHEMBL701146,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1136724,J Med Chem,CHEMBL312870,=,=,IC50,nM,340.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.34,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q108028577
,CHEMBL700502,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL312870,=,=,IC50,nM,1000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.0,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q6823955
,CHEMBL700502,CNC(=N)NCCCC(N)C(=O)O,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL312870,=,=,IC50,nM,1000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.0,CNC(=N)NCCCC(N)C(=O)O,NTNWOCRCBQPEKQ-UHFFFAOYSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q108028577
,CHEMBL700508,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1131100,J Med Chem,CHEMBL256147,=,=,IC50,nM,14000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,14.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL700503,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1133154,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,6600.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,6.6,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL702710,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1130474,Bioorg Med Chem Lett,CHEMBL256147,=,=,Ki,nM,860.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,0.86,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL701152,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1129456,J Med Chem,CHEMBL256147,=,=,IC50,nM,27000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,27.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL700509,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,10000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,10.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL665580,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1134021,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,300.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.3,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL702708,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1131040,J Med Chem,CHEMBL256147,=,=,Ki,nM,860.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,0.86,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL665579,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1134020,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,300.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.3,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL664045,CNC(=N)NCCC[C@H](N)C(=O)O,Outside typical range,CHEMBL1134020,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,170000000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,mM,170.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL701148,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL256147,=,=,IC50,nM,1000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.0,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL984772,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL1155111,J Med Chem,CHEMBL256147,=,=,IC50,nM,3400.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,3.4,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL2051427,CNC(=N)NCCC[C@H](N)C(=O)O,Potential transcription error,CHEMBL2046316,ACS Med Chem Lett,CHEMBL256147,=,=,IC50,nM,1.8,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,1.8,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL2169571,CNC(=N)NCCC[C@H](N)C(=O)O,,CHEMBL2163286,J Med Chem,CHEMBL256147,=,=,IC50,nM,1800.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.8,CNC(=N)NCCC[C@H](N)C(=O)O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,1.4126952765342768,NTNWOCRCBQPEKQ,http://www.wikidata.org/entity/Q99615184
,CHEMBL829346,CN[C@@H](CCCNC(=N)N)C(=O)O,,CHEMBL1142001,Bioorg Med Chem Lett,CHEMBL332148,=,=,IC50,nM,19000.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,nM,19000.0,CN[C@@H](CCCNC(=N)N)C(=O)O,NTWVQPHTOUKMDI-YFKPBYRVSA-N,0.911380424218454,NTWVQPHTOUKMDI,http://www.wikidata.org/entity/Q27463312
,CHEMBL2037692,CN[C@@H](CCCNC(=N)N)C(=O)O,,CHEMBL2034871,J Med Chem,CHEMBL332148,=,=,IC50,nM,1800.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,1.8,CN[C@@H](CCCNC(=N)N)C(=O)O,NTWVQPHTOUKMDI-YFKPBYRVSA-N,0.911380424218454,NTWVQPHTOUKMDI,http://www.wikidata.org/entity/Q27463312
,CHEMBL701148,Cl.Cl.NC1=Nc2cc(CNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,,CHEMBL1136534,Bioorg Med Chem Lett,CHEMBL544514,=,=,IC50,nM,950.0,CHEMBL4481,"Nitric oxide synthase, inducible",IC50,uM,0.95,Cl.Cl.NC1=Nc2cc(CNCc3cccc(Cl)c3)ccc2[C@H]2CCC[C@@H]12,NUCMQCYPLNGWBS-XMHBETNISA-N,-0.5829803433443809,NUCMQCYPLNGWBS,no_wikidata_match
,CHEMBL933386,CN(N)/C(N)=N\CCC[C@H](N)C(=O)O,,CHEMBL1143863,J Med Chem,CHEMBL408756,=,=,Kd,nM,10000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Kd,uM,10.0,CN(N)/C(N)=N\CCC[C@H](N)C(=O)O,NYMOVOAEBZXUSZ-YFKPBYRVSA-N,0.841190187472843,NYMOVOAEBZXUSZ,no_wikidata_match
,CHEMBL933387,CN(N)/C(N)=N\CCC[C@H](N)C(=O)O,,CHEMBL1143863,J Med Chem,CHEMBL408756,=,=,Ki,nM,34100.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,34.1,CN(N)/C(N)=N\CCC[C@H](N)C(=O)O,NYMOVOAEBZXUSZ-YFKPBYRVSA-N,0.841190187472843,NYMOVOAEBZXUSZ,no_wikidata_match
,CHEMBL933388,CN(N)/C(N)=N\CCC[C@H](N)C(=O)O,,CHEMBL1143863,J Med Chem,CHEMBL408756,=,=,Kinact,/min,0.39,CHEMBL4481,"Nitric oxide synthase, inducible",Kinact,/min,0.39,CN(N)/C(N)=N\CCC[C@H](N)C(=O)O,NYMOVOAEBZXUSZ-YFKPBYRVSA-N,0.841190187472843,NYMOVOAEBZXUSZ,no_wikidata_match
,CHEMBL700496,CCOC(=O)c1ccc(NC(=N)SCC)cc1.I,,CHEMBL1130064,J Med Chem,CHEMBL545670,=,=,Ki,nM,63000.0,CHEMBL4481,"Nitric oxide synthase, inducible",Ki,uM,63.0,CCOC(=O)c1ccc(NC(=N)SCC)cc1.I,OBEMJCMXFQUDGP-UHFFFAOYSA-N,-0.9777467284272277,OBEMJCMXFQUDGP,no_wikidata_match
